Employee_ID,timestamp,app_name,window_title,category,Department
EMP061,2026-02-14 10:31:00,Postman,POST /api/login,Productive,Data Science
EMP061,2026-02-14 10:44:00,Discord,Gaming Community,Neutral,Data Science
EMP061,2026-02-14 10:59:00,Microsoft Teams,Chat with Manager,Productive,Data Science
EMP061,2026-02-14 11:07:00,Postman,POST /api/login,Productive,Data Science
EMP061,2026-02-14 11:12:00,Microsoft Teams,Meeting with Team,Productive,Data Science
EMP061,2026-02-14 11:21:00,Spotify,Daily Mix,Neutral,Data Science
EMP061,2026-02-14 11:31:00,Gmail,Meeting Invite,Productive,Data Science
EMP061,2026-02-14 11:38:00,Spotify,Chill Hits,Neutral,Data Science
EMP061,2026-02-14 11:43:00,Google Chrome,YouTube - Lofi Mix,Distraction,Data Science
EMP061,2026-02-14 11:55:00,Terminal,python main.py,Productive,Data Science
EMP061,2026-02-14 12:06:00,Spotify,Daily Mix,Neutral,Data Science
EMP062,2026-02-14 09:52:00,Postman,POST /api/login,Productive,HR
EMP062,2026-02-14 09:57:00,Visual Studio Code,index.html - FlowAI,Productive,HR
EMP062,2026-02-14 10:11:00,Google Chrome,GitHub - PR #12,Neutral,HR
EMP062,2026-02-14 10:22:00,Terminal,python main.py,Productive,HR
EMP062,2026-02-14 10:30:00,Spotify,Chill Hits,Neutral,HR
EMP062,2026-02-14 10:36:00,Spotify,Chill Hits,Neutral,HR
EMP062,2026-02-14 10:45:00,Spotify,Chill Hits,Neutral,HR
EMP062,2026-02-14 10:51:00,Postman,GET /api/employees,Productive,HR
EMP062,2026-02-14 11:01:00,Terminal,python main.py,Productive,HR
EMP062,2026-02-14 11:12:00,Spotify,Chill Hits,Neutral,HR
EMP062,2026-02-14 11:18:00,Microsoft Teams,Meeting with Team,Productive,HR
EMP062,2026-02-14 11:29:00,Discord,Programming Server,Neutral,HR
EMP062,2026-02-14 11:39:00,Gmail,Inbox - Work Email,Productive,HR
EMP062,2026-02-14 11:53:00,Microsoft Teams,Chat with Manager,Productive,HR
EMP062,2026-02-14 12:00:00,Discord,Gaming Community,Neutral,HR
EMP062,2026-02-14 12:08:00,Gmail,Meeting Invite,Productive,HR
EMP062,2026-02-14 12:23:00,Terminal,node server.js,Productive,HR
EMP062,2026-02-14 12:28:00,Terminal,node server.js,Productive,HR
EMP062,2026-02-14 12:38:00,Visual Studio Code,script.js - Project,Productive,HR
EMP062,2026-02-14 12:46:00,Discord,Programming Server,Neutral,HR
EMP062,2026-02-14 13:01:00,Microsoft Teams,Chat with Manager,Productive,HR
EMP063,2026-02-14 09:28:00,Postman,GET /api/employees,Productive,Product
EMP063,2026-02-14 09:37:00,Google Chrome,WhatsApp Web,Distraction,Product
EMP063,2026-02-14 09:42:00,Postman,GET /api/employees,Productive,Product
EMP063,2026-02-14 09:57:00,Google Chrome,WhatsApp Web,Distraction,Product
EMP063,2026-02-14 10:08:00,Visual Studio Code,index.html - FlowAI,Productive,Product
EMP063,2026-02-14 10:17:00,Google Chrome,Stack Overflow - How to fix bug,Neutral,Product
EMP063,2026-02-14 10:28:00,Postman,GET /api/employees,Productive,Product
EMP063,2026-02-14 10:36:00,Gmail,Inbox - Work Email,Productive,Product
EMP063,2026-02-14 10:44:00,Spotify,Daily Mix,Neutral,Product
EMP063,2026-02-14 10:59:00,Spotify,Daily Mix,Neutral,Product
EMP063,2026-02-14 11:11:00,Discord,Programming Server,Neutral,Product
EMP063,2026-02-14 11:17:00,Gmail,Meeting Invite,Productive,Product
EMP063,2026-02-14 11:28:00,Postman,POST /api/login,Productive,Product
EMP063,2026-02-14 11:43:00,Gmail,Inbox - Work Email,Productive,Product
EMP063,2026-02-14 11:54:00,Google Chrome,YouTube - Lofi Mix,Distraction,Product
EMP063,2026-02-14 12:04:00,Discord,Gaming Community,Neutral,Product
EMP063,2026-02-14 12:10:00,Gmail,Inbox - Work Email,Productive,Product
EMP063,2026-02-14 12:17:00,Spotify,Daily Mix,Neutral,Product
EMP063,2026-02-14 12:29:00,Terminal,git push origin main,Productive,Product
EMP063,2026-02-14 12:39:00,Google Chrome,YouTube - Tutorial Python,Productive (Contextual),Product
EMP063,2026-02-14 12:49:00,Postman,POST /api/login,Productive,Product
EMP063,2026-02-14 12:55:00,Google Chrome,Google Search - Research,Neutral,Product
EMP063,2026-02-14 13:10:00,Google Chrome,YouTube - Tutorial Python,Productive (Contextual),Product
EMP063,2026-02-14 13:15:00,Discord,Programming Server,Neutral,Product
EMP064,2026-02-14 09:59:00,Google Chrome,WhatsApp Web,Distraction,Backend
EMP064,2026-02-14 10:12:00,Postman,POST /api/login,Productive,Backend
EMP064,2026-02-14 10:19:00,Discord,Gaming Community,Neutral,Backend
EMP064,2026-02-14 10:24:00,Microsoft Teams,Chat with Manager,Productive,Backend
EMP064,2026-02-14 10:34:00,Visual Studio Code,index.html - FlowAI,Productive,Backend
EMP064,2026-02-14 10:45:00,Spotify,Daily Mix,Neutral,Backend
EMP064,2026-02-14 10:52:00,Discord,Gaming Community,Neutral,Backend
EMP064,2026-02-14 11:00:00,Terminal,node server.js,Productive,Backend
EMP064,2026-02-14 11:06:00,Spotify,Daily Mix,Neutral,Backend
EMP064,2026-02-14 11:12:00,Terminal,python main.py,Productive,Backend
EMP064,2026-02-14 11:24:00,Visual Studio Code,index.html - FlowAI,Productive,Backend
EMP064,2026-02-14 11:30:00,Gmail,Inbox - Work Email,Productive,Backend
EMP064,2026-02-14 11:36:00,Postman,POST /api/login,Productive,Backend
EMP064,2026-02-14 11:45:00,Terminal,node server.js,Productive,Backend
EMP064,2026-02-14 11:53:00,Spotify,Daily Mix,Neutral,Backend
EMP064,2026-02-14 12:00:00,Postman,GET /api/employees,Productive,Backend
EMP064,2026-02-14 12:14:00,Terminal,git push origin main,Productive,Backend
EMP064,2026-02-14 12:23:00,Postman,POST /api/login,Productive,Backend
EMP064,2026-02-14 12:36:00,Discord,Programming Server,Neutral,Backend
EMP064,2026-02-14 12:48:00,Discord,Programming Server,Neutral,Backend
EMP064,2026-02-14 13:02:00,Spotify,Chill Hits,Neutral,Backend
EMP064,2026-02-14 13:16:00,Microsoft Teams,Chat with Manager,Productive,Backend
EMP064,2026-02-14 13:22:00,Google Chrome,Google Search - Research,Neutral,Backend
EMP065,2026-02-14 09:34:00,Postman,POST /api/login,Productive,QA
EMP065,2026-02-14 09:46:00,Terminal,python main.py,Productive,QA
EMP065,2026-02-14 09:59:00,Visual Studio Code,index.html - FlowAI,Productive,QA
EMP065,2026-02-14 10:07:00,Spotify,Chill Hits,Neutral,QA
EMP065,2026-02-14 10:13:00,Discord,Programming Server,Neutral,QA
EMP065,2026-02-14 10:20:00,Terminal,node server.js,Productive,QA
EMP065,2026-02-14 10:31:00,Terminal,python main.py,Productive,QA
EMP065,2026-02-14 10:41:00,Terminal,git push origin main,Productive,QA
EMP065,2026-02-14 10:46:00,Gmail,Meeting Invite,Productive,QA
EMP065,2026-02-14 10:52:00,Visual Studio Code,App.py - Backend,Productive,QA
EMP065,2026-02-14 11:02:00,Postman,POST /api/login,Productive,QA
EMP065,2026-02-14 11:13:00,Terminal,python main.py,Productive,QA
EMP065,2026-02-14 11:19:00,Terminal,python main.py,Productive,QA
EMP065,2026-02-14 11:34:00,Visual Studio Code,index.html - FlowAI,Productive,QA
EMP065,2026-02-14 11:47:00,Google Chrome,GitHub - PR #12,Neutral,QA
EMP065,2026-02-14 12:02:00,Discord,Gaming Community,Neutral,QA
EMP065,2026-02-14 12:09:00,Postman,POST /api/login,Productive,QA
EMP065,2026-02-14 12:16:00,Gmail,Inbox - Work Email,Productive,QA
EMP065,2026-02-14 12:29:00,Postman,POST /api/login,Productive,QA
EMP065,2026-02-14 12:41:00,Microsoft Teams,Meeting with Team,Productive,QA
EMP065,2026-02-14 12:47:00,Postman,POST /api/login,Productive,QA
EMP066,2026-02-14 09:00:00,Google Chrome,Stack Overflow - How to fix bug,Neutral,Frontend
EMP066,2026-02-14 09:15:00,Microsoft Teams,Chat with Manager,Productive,Frontend
EMP066,2026-02-14 09:22:00,Google Chrome,WhatsApp Web,Distraction,Frontend
EMP066,2026-02-14 09:35:00,Spotify,Chill Hits,Neutral,Frontend
EMP066,2026-02-14 09:45:00,Gmail,Meeting Invite,Productive,Frontend
EMP066,2026-02-14 09:58:00,Discord,Programming Server,Neutral,Frontend
EMP066,2026-02-14 10:03:00,Postman,GET /api/employees,Productive,Frontend
EMP066,2026-02-14 10:18:00,Visual Studio Code,App.py - Backend,Productive,Frontend
EMP066,2026-02-14 10:33:00,Microsoft Teams,Chat with Manager,Productive,Frontend
EMP066,2026-02-14 10:41:00,Google Chrome,GitHub - PR #12,Neutral,Frontend
EMP066,2026-02-14 10:51:00,Gmail,Inbox - Work Email,Productive,Frontend
EMP066,2026-02-14 11:06:00,Visual Studio Code,App.py - Backend,Productive,Frontend
EMP066,2026-02-14 11:19:00,Microsoft Teams,Meeting with Team,Productive,Frontend
EMP066,2026-02-14 11:28:00,Spotify,Daily Mix,Neutral,Frontend
EMP066,2026-02-14 11:39:00,Visual Studio Code,script.js - Project,Productive,Frontend
EMP066,2026-02-14 11:44:00,Microsoft Teams,Meeting with Team,Productive,Frontend
EMP066,2026-02-14 11:51:00,Visual Studio Code,index.html - FlowAI,Productive,Frontend
EMP067,2026-02-14 09:25:00,Gmail,Meeting Invite,Productive,HR
EMP067,2026-02-14 09:38:00,Microsoft Teams,Meeting with Team,Productive,HR
EMP067,2026-02-14 09:43:00,Microsoft Teams,Chat with Manager,Productive,HR
EMP067,2026-02-14 09:56:00,Gmail,Inbox - Work Email,Productive,HR
EMP067,2026-02-14 10:02:00,Visual Studio Code,index.html - FlowAI,Productive,HR
EMP067,2026-02-14 10:15:00,Spotify,Daily Mix,Neutral,HR
EMP067,2026-02-14 10:21:00,Google Chrome,GitHub - PR #12,Neutral,HR
EMP067,2026-02-14 10:28:00,Spotify,Chill Hits,Neutral,HR
EMP067,2026-02-14 10:37:00,Postman,POST /api/login,Productive,HR
EMP067,2026-02-14 10:49:00,Terminal,python main.py,Productive,HR
EMP067,2026-02-14 10:57:00,Microsoft Teams,Chat with Manager,Productive,HR
EMP067,2026-02-14 11:10:00,Google Chrome,GitHub - PR #12,Neutral,HR
EMP067,2026-02-14 11:18:00,Discord,Programming Server,Neutral,HR
EMP067,2026-02-14 11:27:00,Discord,Programming Server,Neutral,HR
EMP067,2026-02-14 11:37:00,Discord,Programming Server,Neutral,HR
EMP067,2026-02-14 11:45:00,Postman,GET /api/employees,Productive,HR
EMP068,2026-02-14 09:23:00,Microsoft Teams,Chat with Manager,Productive,Frontend
EMP068,2026-02-14 09:36:00,Spotify,Chill Hits,Neutral,Frontend
EMP068,2026-02-14 09:44:00,Google Chrome,Stack Overflow - How to fix bug,Neutral,Frontend
EMP068,2026-02-14 09:49:00,Gmail,Meeting Invite,Productive,Frontend
EMP068,2026-02-14 09:58:00,Spotify,Chill Hits,Neutral,Frontend
EMP068,2026-02-14 10:10:00,Google Chrome,YouTube - Lofi Mix,Distraction,Frontend
EMP068,2026-02-14 10:24:00,Microsoft Teams,Chat with Manager,Productive,Frontend
EMP068,2026-02-14 10:32:00,Spotify,Daily Mix,Neutral,Frontend
EMP068,2026-02-14 10:45:00,Discord,Programming Server,Neutral,Frontend
EMP068,2026-02-14 10:50:00,Microsoft Teams,Chat with Manager,Productive,Frontend
EMP068,2026-02-14 11:00:00,Visual Studio Code,App.py - Backend,Productive,Frontend
EMP068,2026-02-14 11:05:00,Visual Studio Code,index.html - FlowAI,Productive,Frontend
EMP068,2026-02-14 11:13:00,Terminal,python main.py,Productive,Frontend
EMP068,2026-02-14 11:23:00,Microsoft Teams,Meeting with Team,Productive,Frontend
EMP068,2026-02-14 11:34:00,Google Chrome,GitHub - PR #12,Neutral,Frontend
EMP068,2026-02-14 11:40:00,Google Chrome,Stack Overflow - How to fix bug,Neutral,Frontend
EMP068,2026-02-14 11:52:00,Microsoft Teams,Meeting with Team,Productive,Frontend
EMP068,2026-02-14 12:06:00,Microsoft Teams,Chat with Manager,Productive,Frontend
EMP068,2026-02-14 12:20:00,Google Chrome,YouTube - Lofi Mix,Distraction,Frontend
EMP069,2026-02-14 09:47:00,Visual Studio Code,index.html - FlowAI,Productive,Data Science
EMP069,2026-02-14 09:52:00,Postman,POST /api/login,Productive,Data Science
EMP069,2026-02-14 10:00:00,Terminal,git push origin main,Productive,Data Science
EMP069,2026-02-14 10:09:00,Discord,Programming Server,Neutral,Data Science
EMP069,2026-02-14 10:15:00,Visual Studio Code,index.html - FlowAI,Productive,Data Science
EMP069,2026-02-14 10:20:00,Visual Studio Code,script.js - Project,Productive,Data Science
EMP069,2026-02-14 10:28:00,Terminal,python main.py,Productive,Data Science
EMP069,2026-02-14 10:41:00,Google Chrome,WhatsApp Web,Distraction,Data Science
EMP069,2026-02-14 10:52:00,Spotify,Chill Hits,Neutral,Data Science
EMP069,2026-02-14 10:59:00,Terminal,node server.js,Productive,Data Science
EMP069,2026-02-14 11:09:00,Microsoft Teams,Chat with Manager,Productive,Data Science
EMP069,2026-02-14 11:15:00,Google Chrome,GitHub - PR #12,Neutral,Data Science
EMP069,2026-02-14 11:25:00,Terminal,node server.js,Productive,Data Science
EMP069,2026-02-14 11:37:00,Google Chrome,GitHub - PR #12,Neutral,Data Science
EMP069,2026-02-14 11:48:00,Google Chrome,WhatsApp Web,Distraction,Data Science
EMP069,2026-02-14 12:02:00,Discord,Gaming Community,Neutral,Data Science
EMP070,2026-02-14 09:49:00,Terminal,node server.js,Productive,Data Science
EMP070,2026-02-14 09:54:00,Terminal,git push origin main,Productive,Data Science
EMP070,2026-02-14 10:02:00,Postman,GET /api/employees,Productive,Data Science
EMP070,2026-02-14 10:13:00,Gmail,Meeting Invite,Productive,Data Science
EMP070,2026-02-14 10:20:00,Microsoft Teams,Chat with Manager,Productive,Data Science
EMP070,2026-02-14 10:31:00,Discord,Gaming Community,Neutral,Data Science
EMP070,2026-02-14 10:43:00,Postman,POST /api/login,Productive,Data Science
EMP070,2026-02-14 10:58:00,Discord,Programming Server,Neutral,Data Science
EMP070,2026-02-14 11:07:00,Postman,POST /api/login,Productive,Data Science
EMP070,2026-02-14 11:15:00,Gmail,Meeting Invite,Productive,Data Science
EMP070,2026-02-14 11:24:00,Discord,Gaming Community,Neutral,Data Science
EMP070,2026-02-14 11:29:00,Discord,Gaming Community,Neutral,Data Science
EMP070,2026-02-14 11:37:00,Visual Studio Code,script.js - Project,Productive,Data Science
EMP070,2026-02-14 11:42:00,Terminal,python main.py,Productive,Data Science
EMP070,2026-02-14 11:54:00,Postman,POST /api/login,Productive,Data Science
EMP070,2026-02-14 12:00:00,Gmail,Meeting Invite,Productive,Data Science
EMP071,2026-02-14 09:44:00,Postman,POST /api/login,Productive,QA
EMP071,2026-02-14 09:58:00,Terminal,node server.js,Productive,QA
EMP071,2026-02-14 10:08:00,Postman,POST /api/login,Productive,QA
EMP071,2026-02-14 10:21:00,Postman,GET /api/employees,Productive,QA
EMP071,2026-02-14 10:36:00,Visual Studio Code,App.py - Backend,Productive,QA
EMP071,2026-02-14 10:41:00,Visual Studio Code,index.html - FlowAI,Productive,QA
EMP071,2026-02-14 10:49:00,Postman,POST /api/login,Productive,QA
EMP071,2026-02-14 10:59:00,Spotify,Daily Mix,Neutral,QA
EMP071,2026-02-14 11:14:00,Spotify,Chill Hits,Neutral,QA
EMP071,2026-02-14 11:26:00,Microsoft Teams,Meeting with Team,Productive,QA
EMP071,2026-02-14 11:40:00,Visual Studio Code,App.py - Backend,Productive,QA
EMP071,2026-02-14 11:52:00,Visual Studio Code,App.py - Backend,Productive,QA
EMP071,2026-02-14 11:57:00,Terminal,python main.py,Productive,QA
EMP071,2026-02-14 12:06:00,Google Chrome,YouTube - Lofi Mix,Distraction,QA
EMP071,2026-02-14 12:16:00,Terminal,git push origin main,Productive,QA
EMP071,2026-02-14 12:27:00,Gmail,Meeting Invite,Productive,QA
EMP071,2026-02-14 12:42:00,Visual Studio Code,index.html - FlowAI,Productive,QA
EMP071,2026-02-14 12:54:00,Microsoft Teams,Meeting with Team,Productive,QA
EMP071,2026-02-14 13:03:00,Postman,POST /api/login,Productive,QA
EMP071,2026-02-14 13:08:00,Gmail,Inbox - Work Email,Productive,QA
EMP071,2026-02-14 13:14:00,Visual Studio Code,script.js - Project,Productive,QA
EMP071,2026-02-14 13:22:00,Postman,POST /api/login,Productive,QA
EMP071,2026-02-14 13:37:00,Postman,GET /api/employees,Productive,QA
EMP071,2026-02-14 13:49:00,Discord,Programming Server,Neutral,QA
EMP072,2026-02-14 09:43:00,Spotify,Daily Mix,Neutral,Data Science
EMP072,2026-02-14 09:51:00,Terminal,git push origin main,Productive,Data Science
EMP072,2026-02-14 09:57:00,Terminal,python main.py,Productive,Data Science
EMP072,2026-02-14 10:04:00,Postman,POST /api/login,Productive,Data Science
EMP072,2026-02-14 10:12:00,Gmail,Meeting Invite,Productive,Data Science
EMP072,2026-02-14 10:23:00,Google Chrome,YouTube - Tutorial Python,Productive (Contextual),Data Science
EMP072,2026-02-14 10:37:00,Terminal,node server.js,Productive,Data Science
EMP072,2026-02-14 10:50:00,Microsoft Teams,Meeting with Team,Productive,Data Science
EMP072,2026-02-14 10:56:00,Postman,POST /api/login,Productive,Data Science
EMP072,2026-02-14 11:03:00,Spotify,Daily Mix,Neutral,Data Science
EMP072,2026-02-14 11:08:00,Visual Studio Code,App.py - Backend,Productive,Data Science
EMP072,2026-02-14 11:22:00,Spotify,Chill Hits,Neutral,Data Science
EMP072,2026-02-14 11:30:00,Spotify,Daily Mix,Neutral,Data Science
EMP072,2026-02-14 11:38:00,Postman,POST /api/login,Productive,Data Science
EMP072,2026-02-14 11:53:00,Terminal,git push origin main,Productive,Data Science
EMP072,2026-02-14 12:02:00,Terminal,python main.py,Productive,Data Science
EMP072,2026-02-14 12:07:00,Google Chrome,Google Search - Research,Neutral,Data Science
EMP072,2026-02-14 12:13:00,Postman,POST /api/login,Productive,Data Science
EMP072,2026-02-14 12:25:00,Spotify,Chill Hits,Neutral,Data Science
EMP072,2026-02-14 12:35:00,Gmail,Meeting Invite,Productive,Data Science
EMP072,2026-02-14 12:46:00,Microsoft Teams,Chat with Manager,Productive,Data Science
EMP072,2026-02-14 12:52:00,Terminal,git push origin main,Productive,Data Science
EMP072,2026-02-14 12:58:00,Postman,POST /api/login,Productive,Data Science
EMP073,2026-02-14 09:36:00,Spotify,Chill Hits,Neutral,Data Science
EMP073,2026-02-14 09:44:00,Terminal,node server.js,Productive,Data Science
EMP073,2026-02-14 09:58:00,Gmail,Meeting Invite,Productive,Data Science
EMP073,2026-02-14 10:04:00,Microsoft Teams,Meeting with Team,Productive,Data Science
EMP073,2026-02-14 10:09:00,Postman,GET /api/employees,Productive,Data Science
EMP073,2026-02-14 10:22:00,Visual Studio Code,index.html - FlowAI,Productive,Data Science
EMP073,2026-02-14 10:28:00,Postman,GET /api/employees,Productive,Data Science
EMP073,2026-02-14 10:43:00,Google Chrome,WhatsApp Web,Distraction,Data Science
EMP073,2026-02-14 10:52:00,Microsoft Teams,Chat with Manager,Productive,Data Science
EMP073,2026-02-14 11:07:00,Gmail,Inbox - Work Email,Productive,Data Science
EMP073,2026-02-14 11:19:00,Gmail,Meeting Invite,Productive,Data Science
EMP073,2026-02-14 11:27:00,Google Chrome,Google Search - Research,Neutral,Data Science
EMP073,2026-02-14 11:40:00,Gmail,Meeting Invite,Productive,Data Science
EMP073,2026-02-14 11:47:00,Terminal,node server.js,Productive,Data Science
EMP073,2026-02-14 11:56:00,Visual Studio Code,script.js - Project,Productive,Data Science
EMP073,2026-02-14 12:04:00,Visual Studio Code,script.js - Project,Productive,Data Science
EMP073,2026-02-14 12:15:00,Google Chrome,YouTube - Tutorial Python,Productive (Contextual),Data Science
EMP073,2026-02-14 12:28:00,Spotify,Daily Mix,Neutral,Data Science
EMP073,2026-02-14 12:37:00,Postman,POST /api/login,Productive,Data Science
EMP073,2026-02-14 12:42:00,Visual Studio Code,App.py - Backend,Productive,Data Science
EMP073,2026-02-14 12:55:00,Google Chrome,Google Search - Research,Neutral,Data Science
EMP073,2026-02-14 13:01:00,Spotify,Chill Hits,Neutral,Data Science
EMP073,2026-02-14 13:12:00,Google Chrome,GitHub - PR #12,Neutral,Data Science
EMP074,2026-02-14 09:03:00,Visual Studio Code,index.html - FlowAI,Productive,Frontend
EMP074,2026-02-14 09:10:00,Terminal,node server.js,Productive,Frontend
EMP074,2026-02-14 09:21:00,Postman,GET /api/employees,Productive,Frontend
EMP074,2026-02-14 09:36:00,Terminal,node server.js,Productive,Frontend
EMP074,2026-02-14 09:51:00,Google Chrome,Stack Overflow - How to fix bug,Neutral,Frontend
EMP074,2026-02-14 10:01:00,Discord,Programming Server,Neutral,Frontend
EMP074,2026-02-14 10:12:00,Terminal,python main.py,Productive,Frontend
EMP074,2026-02-14 10:17:00,Microsoft Teams,Chat with Manager,Productive,Frontend
EMP074,2026-02-14 10:29:00,Google Chrome,Stack Overflow - How to fix bug,Neutral,Frontend
EMP074,2026-02-14 10:36:00,Discord,Gaming Community,Neutral,Frontend
EMP074,2026-02-14 10:49:00,Discord,Programming Server,Neutral,Frontend
EMP074,2026-02-14 10:57:00,Microsoft Teams,Chat with Manager,Productive,Frontend
EMP074,2026-02-14 11:04:00,Spotify,Daily Mix,Neutral,Frontend
EMP074,2026-02-14 11:19:00,Discord,Programming Server,Neutral,Frontend
EMP074,2026-02-14 11:24:00,Gmail,Inbox - Work Email,Productive,Frontend
EMP074,2026-02-14 11:33:00,Visual Studio Code,App.py - Backend,Productive,Frontend
EMP074,2026-02-14 11:38:00,Google Chrome,YouTube - Lofi Mix,Distraction,Frontend
EMP074,2026-02-14 11:48:00,Microsoft Teams,Chat with Manager,Productive,Frontend
EMP075,2026-02-14 09:59:00,Postman,POST /api/login,Productive,Backend
EMP075,2026-02-14 10:11:00,Terminal,python main.py,Productive,Backend
EMP075,2026-02-14 10:19:00,Visual Studio Code,script.js - Project,Productive,Backend
EMP075,2026-02-14 10:27:00,Gmail,Meeting Invite,Productive,Backend
EMP075,2026-02-14 10:33:00,Gmail,Inbox - Work Email,Productive,Backend
EMP075,2026-02-14 10:40:00,Spotify,Daily Mix,Neutral,Backend
EMP075,2026-02-14 10:49:00,Spotify,Chill Hits,Neutral,Backend
EMP075,2026-02-14 11:04:00,Google Chrome,YouTube - Tutorial Python,Productive (Contextual),Backend
EMP075,2026-02-14 11:15:00,Spotify,Chill Hits,Neutral,Backend
EMP075,2026-02-14 11:25:00,Discord,Gaming Community,Neutral,Backend
EMP075,2026-02-14 11:39:00,Discord,Gaming Community,Neutral,Backend
EMP075,2026-02-14 11:46:00,Google Chrome,YouTube - Tutorial Python,Productive (Contextual),Backend
EMP075,2026-02-14 11:53:00,Google Chrome,YouTube - Tutorial Python,Productive (Contextual),Backend
EMP075,2026-02-14 12:02:00,Google Chrome,GitHub - PR #12,Neutral,Backend
EMP075,2026-02-14 12:17:00,Terminal,python main.py,Productive,Backend
EMP075,2026-02-14 12:31:00,Postman,POST /api/login,Productive,Backend
EMP075,2026-02-14 12:46:00,Microsoft Teams,Chat with Manager,Productive,Backend
EMP075,2026-02-14 12:59:00,Visual Studio Code,index.html - FlowAI,Productive,Backend
EMP075,2026-02-14 13:09:00,Spotify,Chill Hits,Neutral,Backend
EMP075,2026-02-14 13:23:00,Terminal,python main.py,Productive,Backend
EMP075,2026-02-14 13:35:00,Postman,GET /api/employees,Productive,Backend
EMP075,2026-02-14 13:44:00,Gmail,Inbox - Work Email,Productive,Backend
EMP076,2026-02-14 09:03:00,Visual Studio Code,script.js - Project,Productive,Backend
EMP076,2026-02-14 09:14:00,Terminal,python main.py,Productive,Backend
EMP076,2026-02-14 09:21:00,Visual Studio Code,script.js - Project,Productive,Backend
EMP076,2026-02-14 09:26:00,Visual Studio Code,script.js - Project,Productive,Backend
EMP076,2026-02-14 09:37:00,Visual Studio Code,script.js - Project,Productive,Backend
EMP076,2026-02-14 09:45:00,Terminal,node server.js,Productive,Backend
EMP076,2026-02-14 09:59:00,Terminal,node server.js,Productive,Backend
EMP076,2026-02-14 10:07:00,Google Chrome,WhatsApp Web,Distraction,Backend
EMP076,2026-02-14 10:18:00,Discord,Gaming Community,Neutral,Backend
EMP076,2026-02-14 10:24:00,Gmail,Meeting Invite,Productive,Backend
EMP076,2026-02-14 10:38:00,Gmail,Meeting Invite,Productive,Backend
EMP076,2026-02-14 10:49:00,Microsoft Teams,Meeting with Team,Productive,Backend
EMP076,2026-02-14 11:00:00,Discord,Gaming Community,Neutral,Backend
EMP076,2026-02-14 11:07:00,Visual Studio Code,script.js - Project,Productive,Backend
EMP076,2026-02-14 11:21:00,Postman,GET /api/employees,Productive,Backend
EMP076,2026-02-14 11:34:00,Google Chrome,YouTube - Lofi Mix,Distraction,Backend
EMP076,2026-02-14 11:45:00,Gmail,Meeting Invite,Productive,Backend
EMP076,2026-02-14 11:55:00,Terminal,node server.js,Productive,Backend
EMP076,2026-02-14 12:08:00,Gmail,Inbox - Work Email,Productive,Backend
EMP076,2026-02-14 12:20:00,Google Chrome,YouTube - Tutorial Python,Productive (Contextual),Backend
EMP076,2026-02-14 12:28:00,Visual Studio Code,index.html - FlowAI,Productive,Backend
EMP076,2026-02-14 12:38:00,Discord,Gaming Community,Neutral,Backend
EMP076,2026-02-14 12:47:00,Gmail,Meeting Invite,Productive,Backend
EMP077,2026-02-14 09:36:00,Spotify,Chill Hits,Neutral,Data Science
EMP077,2026-02-14 09:45:00,Discord,Programming Server,Neutral,Data Science
EMP077,2026-02-14 09:58:00,Spotify,Chill Hits,Neutral,Data Science
EMP077,2026-02-14 10:07:00,Terminal,node server.js,Productive,Data Science
EMP077,2026-02-14 10:18:00,Gmail,Meeting Invite,Productive,Data Science
EMP077,2026-02-14 10:29:00,Terminal,node server.js,Productive,Data Science
EMP077,2026-02-14 10:42:00,Microsoft Teams,Chat with Manager,Productive,Data Science
EMP077,2026-02-14 10:54:00,Terminal,python main.py,Productive,Data Science
EMP077,2026-02-14 11:04:00,Google Chrome,Google Search - Research,Neutral,Data Science
EMP077,2026-02-14 11:17:00,Discord,Gaming Community,Neutral,Data Science
EMP077,2026-02-14 11:23:00,Postman,POST /api/login,Productive,Data Science
EMP077,2026-02-14 11:30:00,Terminal,python main.py,Productive,Data Science
EMP077,2026-02-14 11:38:00,Visual Studio Code,script.js - Project,Productive,Data Science
EMP077,2026-02-14 11:53:00,Microsoft Teams,Chat with Manager,Productive,Data Science
EMP077,2026-02-14 12:07:00,Discord,Programming Server,Neutral,Data Science
EMP077,2026-02-14 12:15:00,Terminal,python main.py,Productive,Data Science
EMP077,2026-02-14 12:27:00,Discord,Programming Server,Neutral,Data Science
EMP077,2026-02-14 12:35:00,Microsoft Teams,Meeting with Team,Productive,Data Science
EMP077,2026-02-14 12:43:00,Terminal,node server.js,Productive,Data Science
EMP077,2026-02-14 12:49:00,Postman,GET /api/employees,Productive,Data Science
EMP078,2026-02-14 09:23:00,Spotify,Chill Hits,Neutral,Data Science
EMP078,2026-02-14 09:37:00,Discord,Gaming Community,Neutral,Data Science
EMP078,2026-02-14 09:50:00,Visual Studio Code,App.py - Backend,Productive,Data Science
EMP078,2026-02-14 09:55:00,Spotify,Chill Hits,Neutral,Data Science
EMP078,2026-02-14 10:05:00,Spotify,Chill Hits,Neutral,Data Science
EMP078,2026-02-14 10:16:00,Visual Studio Code,script.js - Project,Productive,Data Science
EMP078,2026-02-14 10:23:00,Microsoft Teams,Meeting with Team,Productive,Data Science
EMP078,2026-02-14 10:34:00,Google Chrome,Stack Overflow - How to fix bug,Neutral,Data Science
EMP078,2026-02-14 10:44:00,Visual Studio Code,script.js - Project,Productive,Data Science
